0.078,0.064,0.062,0.076,0.082,0.049,0.068,0.147,0.073,0.151,0.061,0.075,0.078,0.022,0.074,0.058,0.086,0.481,0.081,0.177,0.074
0.088,0.038,0.064,0.582,0.092,0.069,0.062,0.541,0.067,0.229,0.057,0.060,0.091,0.030,0.067,0.047,0.078,0.143,0.080,0.147,0.078
0.097,0.063,0.069,0.092,0.086,0.033,0.064,0.163,0.047,0.166,0.058,0.071,0.102,0.036,0.058,0.068,0.091,0.164,0.075,0.189,0.081
0.072,0.076,0.062,0.115,0.081,0.042,0.064,0.163,0.059,0.168,0.056,0.073,0.088,0.023,0.065,0.055,0.066,0.187,0.079,0.243,0.072
0.096,0.047,0.061,0.063,0.085,0.030,0.066,0.147,0.061,0.142,0.067,0.052,0.099,0.022,0.064,0.073,0.106,0.170,0.089,0.172,0.086
0.099,0.030,0.062,0.088,0.082,0.030,0.064,0.156,0.059,0.239,0.057,0.097,0.088,0.034,0.068,0.535,0.090,0.156,0.086,0.119,0.062
0.089,0.034,0.068,0.082,0.084,0.026,0.068,0.131,0.064,0.145,0.063,0.072,0.087,0.022,0.066,0.059,0.081,0.155,0.083,0.172,0.070
0.092,0.056,0.063,0.088,0.083,0.026,0.069,0.161,0.065,0.177,0.058,0.088,0.091,0.014,0.064,0.064,0.080,0.171,0.090,0.187,0.087
0.086,0.053,0.069,0.081,0.080,0.037,0.071,0.150,0.066,0.215,0.062,0.121,0.097,0.058,0.069,0.049,0.087,0.247,0.083,0.234,0.066
0.083,0.076,0.062,0.078,0.083,0.055,0.063,0.157,0.053,0.179,0.067,0.085,0.093,0.011,0.073,0.066,0.082,0.178,0.083,0.222,0.091
0.087,0.047,0.068,0.083,0.077,0.041,0.067,0.188,0.057,0.200,0.064,0.072,0.088,0.029,0.069,0.041,0.085,0.158,0.073,0.150,0.079
0.087,0.124,0.073,0.074,0.092,0.032,0.072,0.177,0.061,0.230,0.059,0.060,0.090,0.035,0.053,0.062,0.083,0.148,0.089,0.152,0.057
0.080,0.015,0.063,0.112,0.066,0.017,0.067,0.142,0.057,0.152,0.058,0.087,0.085,0.009,0.066,0.078,0.077,0.158,0.075,0.229,0.080
0.099,0.022,0.061,0.121,0.095,0.064,0.067,0.196,0.061,0.483,0.065,0.164,0.083,0.039,0.066,0.176,0.070,0.237,0.074,0.200,0.060
0.079,0.040,0.065,0.097,0.069,0.021,0.068,0.126,0.058,0.146,0.057,0.077,0.083,0.034,0.063,0.045,0.080,0.143,0.073,0.149,0.076
0.093,0.038,0.069,0.089,0.077,0.029,0.066,0.165,0.060,0.391,0.062,0.216,0.083,0.051,0.065,0.075,0.075,0.149,0.074,0.228,0.091
0.101,0.013,0.064,0.137,0.080,0.058,0.061,0.169,0.054,0.151,0.054,0.092,0.092,0.009,0.061,0.076,0.084,0.163,0.086,0.207,0.091
0.102,0.044,0.051,0.168,0.096,0.071,0.072,0.217,0.051,0.173,0.058,0.085,0.089,0.005,0.069,0.066,0.074,0.169,0.082,0.269,0.087
0.105,0.040,0.068,0.086,0.090,0.053,0.065,0.186,0.062,0.283,0.073,0.107,0.084,0.020,0.067,0.072,0.070,0.168,0.068,0.620,0.074
0.087,0.007,0.068,0.066,0.073,0.052,0.071,0.135,0.059,0.135,0.061,0.074,0.086,-0.002,0.069,0.065,0.081,0.148,0.084,0.235,0.077
0.096,0.022,0.068,0.105,0.078,0.039,0.059,0.149,0.057,0.262,0.067,0.119,0.094,0.041,0.065,0.157,0.063,0.201,0.082,0.216,0.061
0.087,0.088,0.056,0.162,0.066,0.120,0.050,0.265,0.045,0.245,0.047,0.066,0.076,0.025,0.050,0.044,0.074,0.116,0.078,0.086,0.038
0.077,0.071,0.059,0.118,0.067,0.037,0.064,0.175,0.047,0.432,0.051,0.074,0.064,0.041,0.048,0.059,0.070,0.115,0.073,0.106,0.050
0.084,0.093,0.060,0.117,0.048,0.081,0.063,0.140,0.053,0.154,0.040,0.085,0.076,0.017,0.052,0.094,0.069,0.135,0.076,0.104,0.059
0.080,0.103,0.062,0.279,0.053,0.079,0.061,0.269,0.049,0.201,0.047,0.077,0.068,0.028,0.053,0.047,0.078,0.117,0.072,0.081,0.052
0.084,0.102,0.057,0.089,0.054,0.084,0.059,0.155,0.054,0.164,0.040,0.070,0.071,0.025,0.049,0.061,0.070,0.122,0.074,0.086,0.044
0.079,0.093,0.066,0.111,0.054,0.081,0.062,0.168,0.054,0.174,0.055,0.095,0.080,0.015,0.055,0.072,0.077,0.138,0.073,0.101,0.075
0.084,0.074,0.067,0.497,0.068,0.020,0.055,0.735,0.061,0.155,0.054,0.064,0.082,0.027,0.052,0.040,0.076,0.114,0.076,0.094,0.073
0.103,0.086,0.054,0.098,0.063,0.071,0.056,0.229,0.057,0.200,0.056,0.095,0.079,0.014,0.057,0.061,0.076,0.131,0.078,0.081,0.074
0.098,0.048,0.067,0.072,0.076,0.044,0.065,0.138,0.057,0.181,0.058,0.088,0.083,0.013,0.067,0.049,0.073,0.113,0.088,0.099,0.068
0.100,0.093,0.059,0.092,0.067,0.069,0.064,0.148,0.048,0.195,0.054,0.080,0.079,0.026,0.053,0.039,0.075,0.132,0.073,0.096,0.077
0.087,0.103,0.058,0.113,0.058,0.062,0.067,0.151,0.047,0.165,0.047,0.072,0.082,0.019,0.058,0.041,0.070,0.129,0.068,0.078,0.092
0.080,0.075,0.063,0.077,0.078,0.042,0.058,0.293,0.051,0.197,0.053,0.103,0.084,0.009,0.052,0.067,0.081,0.120,0.074,0.218,0.078
0.082,0.084,0.066,0.127,0.038,0.053,0.058,0.190,0.047,0.204,0.049,0.111,0.078,0.017,0.053,0.051,0.079,0.125,0.081,0.064,0.079
0.081,0.075,0.061,0.140,0.053,0.046,0.057,0.173,0.047,0.169,0.045,0.068,0.082,0.018,0.054,0.052,0.072,0.137,0.057,0.217,0.064
0.086,0.055,0.054,0.093,0.084,0.070,0.078,0.155,0.048,0.147,0.055,0.073,0.089,0.009,0.059,0.051,0.072,0.128,0.077,0.097,0.059
0.073,0.068,0.058,0.075,0.074,0.089,0.073,0.173,0.038,0.251,0.057,0.083,0.077,0.465,0.052,0.061,0.071,0.117,0.079,0.119,0.058
0.065,0.055,0.064,0.042,0.076,0.055,0.060,0.129,0.048,0.170,0.055,0.067,0.090,-0.002,0.049,0.065,0.079,0.111,0.084,0.273,0.059
0.073,0.061,0.060,0.050,0.070,0.047,0.061,0.120,0.044,0.163,0.054,0.072,0.078,0.011,0.049,0.058,0.049,0.152,0.065,0.100,0.064
0.090,0.042,0.056,0.064,0.074,0.042,0.061,0.128,0.043,0.149,0.048,0.089,0.072,-0.004,0.052,0.089,0.065,0.131,0.057,0.102,0.066
0.075,0.037,0.066,0.053,0.076,0.045,0.061,0.120,0.050,0.150,0.056,0.064,0.092,0.013,0.057,0.053,0.067,0.125,0.073,0.183,0.067
0.081,0.037,0.064,0.045,0.078,0.038,0.065,0.126,0.048,0.143,0.062,0.065,0.085,0.009,0.055,0.056,0.076,0.127,0.075,0.214,0.072
0.070,0.054,0.055,0.073,0.074,0.035,0.059,0.131,0.040,0.162,0.053,0.070,0.098,0.011,0.047,0.061,0.081,0.138,0.073,0.164,0.065
0.086,0.048,0.045,0.075,0.074,0.049,0.055,0.152,0.049,0.379,0.056,0.121,0.087,0.046,0.055,0.040,0.074,0.138,0.078,0.149,0.079
0.091,0.052,0.057,0.081,0.068,0.036,0.058,0.150,0.061,0.206,0.059,0.089,0.068,0.089,0.052,0.058,0.071,0.136,0.076,0.104,0.047
0.085,0.044,0.054,0.080,0.066,0.042,0.059,0.127,0.046,0.147,0.057,0.063,0.086,0.025,0.059,0.045,0.077,0.136,0.082,0.151,0.067
0.087,0.039,0.064,0.064,0.083,0.032,0.061,0.119,0.054,0.142,0.059,0.060,0.083,0.015,0.049,0.054,0.076,0.117,0.075,0.099,0.074
0.078,0.048,0.068,0.052,0.082,0.029,0.072,0.120,0.057,0.157,0.064,0.100,0.084,0.020,0.063,0.056,0.077,0.144,0.066,0.136,0.074
0.073,0.077,0.053,0.041,0.081,0.068,0.062,0.121,0.057,0.138,0.059,0.056,0.083,0.030,0.066,0.018,0.087,0.113,0.078,0.116,0.072
0.077,0.035,0.070,0.070,0.078,0.044,0.058,0.142,0.052,0.166,0.057,0.068,0.086,-0.001,0.057,0.053,0.090,0.112,0.083,0.155,0.086
0.077,0.050,0.061,0.066,0.073,0.040,0.056,0.123,0.047,0.156,0.056,0.050,0.082,0.033,0.050,0.038,0.076,0.252,0.073,0.117,0.056
0.076,0.036,0.058,0.056,0.068,0.038,0.058,0.124,0.043,0.165,0.056,0.077,0.085,-0.002,0.054,0.073,0.075,0.121,0.077,0.225,0.072
0.095,0.037,0.057,0.052,0.082,0.031,0.062,0.115,0.058,0.147,0.057,0.102,0.080,-0.005,0.060,0.071,0.077,0.127,0.071,0.168,0.069
0.072,0.037,0.064,0.068,0.066,0.046,0.063,0.124,0.053,0.162,0.058,0.062,0.079,0.008,0.057,0.054,0.086,0.136,0.081,0.247,0.060
0.111,0.004,0.058,0.096,0.072,0.211,0.057,0.225,0.062,0.164,0.050,0.053,0.079,0.015,0.056,0.036,0.071,0.133,0.073,0.131,0.086
0.086,0.049,0.049,0.092,0.071,0.032,0.061,0.139,0.054,0.138,0.058,0.068,0.079,0.004,0.055,0.063,0.081,0.133,0.067,0.210,0.066
0.102,0.067,0.058,0.047,0.074,0.049,0.056,0.127,0.046,0.152,0.057,0.070,0.077,0.015,0.055,0.056,0.079,0.134,0.071,0.178,0.089
0.083,0.036,0.061,0.056,0.084,0.021,0.064,0.128,0.047,0.143,0.059,0.069,0.081,0.005,0.056,0.061,0.082,0.140,0.084,0.171,0.077
0.070,0.023,0.060,0.065,0.080,0.023,0.061,0.116,0.060,0.165,0.057,0.063,0.086,-0.002,0.059,0.068,0.080,0.230,0.065,0.266,0.074
0.091,0.046,0.056,0.062,0.076,0.017,0.064,0.120,0.056,0.139,0.056,0.089,0.078,-0.015,0.053,0.108,0.092,0.156,0.076,0.288,0.066
0.083,0.063,0.059,0.052,0.072,0.047,0.059,0.124,0.045,0.138,0.057,0.034,0.080,0.022,0.056,0.030,0.085,0.134,0.087,0.128,0.082
0.078,0.031,0.059,0.059,0.086,0.015,0.065,0.121,0.045,0.142,0.059,0.031,0.093,0.021,0.057,0.055,0.085,0.146,0.095,0.234,0.072
0.082,0.018,0.067,0.057,0.082,0.016,0.063,0.126,0.054,0.156,0.058,0.106,0.081,0.008,0.045,0.080,0.081,0.172,0.074,0.231,0.058
0.079,0.035,0.066,0.059,0.082,0.014,0.064,0.120,0.056,0.148,0.063,0.091,0.074,-0.007,0.051,0.096,0.069,0.159,0.076,0.200,0.074
0.072,0.033,0.053,0.076,0.083,0.006,0.059,0.127,0.052,0.127,0.060,0.091,0.086,0.008,0.070,0.070,0.073,0.191,0.063,0.268,0.060
0.078,0.061,0.063,0.045,0.071,0.031,0.060,0.137,0.038,0.166,0.056,0.078,0.080,0.005,0.052,0.072,0.082,0.158,0.073,0.198,0.069
0.081,0.020,0.057,0.065,0.069,0.013,0.065,0.116,0.042,0.177,0.059,0.095,0.076,0.013,0.063,0.065,0.080,0.166,0.065,0.195,0.067
0.082,-0.007,0.062,0.077,0.073,0.005,0.065,0.120,0.046,0.184,0.063,0.056,0.093,0.004,0.060,0.048,0.077,0.128,0.086,0.170,0.080
0.068,0.018,0.064,0.068,0.085,0.003,0.064,0.120,0.047,0.186,0.057,0.079,0.079,0.004,0.063,0.065,0.074,0.151,0.074,0.176,0.073
0.058,0.025,0.061,0.115,0.071,0.002,0.064,0.128,0.048,0.181,0.052,0.060,0.073,0.030,0.058,0.051,0.072,0.197,0.063,0.187,0.062
0.076,0.043,0.064,0.091,0.067,0.023,0.061,0.272,0.100,1.018,0.050,0.182,0.071,0.030,0.051,0.052,0.078,0.117,0.067,0.157,0.068
0.085,0.065,0.067,0.114,0.083,0.058,0.062,0.249,0.069,0.186,0.064,0.062,0.086,0.037,0.055,0.043,0.081,0.885,0.089,0.124,0.068
0.093,0.001,0.073,0.131,0.077,0.017,0.074,0.152,0.057,0.145,0.059,0.029,0.093,0.042,0.056,0.054,0.087,0.158,0.067,0.119,0.068
0.106,0.023,0.070,0.085,0.063,0.062,0.071,0.170,0.057,0.189,0.058,0.083,0.085,0.028,0.062,0.051,0.083,0.130,0.090,0.138,0.081
0.100,0.097,0.071,0.415,0.105,0.071,0.065,0.213,0.059,0.169,0.063,0.136,0.097,0.051,0.064,0.022,0.097,0.128,0.090,0.109,0.093
0.115,0.029,0.079,0.095,0.124,0.042,0.078,0.148,0.060,0.152,0.061,0.028,0.099,0.031,0.063,0.030,0.089,0.117,0.096,0.097,0.088
0.107,0.074,0.080,0.216,0.097,0.033,0.074,0.166,0.061,0.173,0.065,0.056,0.092,0.026,0.058,0.030,0.093,0.130,0.099,0.111,0.088
0.085,0.141,0.069,0.090,0.085,0.029,0.069,0.147,0.055,0.167,0.062,0.047,0.092,0.029,0.058,0.033,0.090,0.124,0.080,0.080,0.064
0.102,0.096,0.066,0.168,0.093,0.030,0.073,0.144,0.055,0.150,0.070,0.039,0.090,0.041,0.063,0.021,0.084,0.138,0.090,0.093,0.075
0.096,0.027,0.074,0.081,0.077,0.026,0.073,0.141,0.059,0.137,0.066,0.077,0.092,-0.005,0.061,0.074,0.087,0.230,0.074,0.146,0.058
0.099,0.091,0.074,0.349,0.106,0.028,0.074,0.157,0.055,0.131,0.071,0.037,0.089,0.056,0.060,0.075,0.096,0.148,0.085,0.216,0.057
0.094,0.095,0.075,0.073,0.095,0.039,0.078,0.132,0.066,0.142,0.069,0.087,0.089,0.008,0.101,0.122,0.097,0.173,0.082,0.171,0.077
0.096,0.071,0.088,0.084,0.088,0.057,0.069,0.156,0.059,0.219,0.067,0.155,0.100,0.058,0.060,0.051,0.082,0.118,0.092,0.257,0.069
0.090,0.075,0.077,0.056,0.086,0.039,0.073,0.145,0.063,0.174,0.071,0.095,0.082,0.030,0.072,0.033,0.075,0.168,0.076,0.174,0.071
0.081,0.101,0.083,0.066,0.084,0.028,0.070,0.139,0.064,0.135,0.068,0.052,0.089,0.025,0.071,0.026,0.091,0.159,0.067,0.210,0.078
0.093,0.084,0.081,0.065,0.093,0.050,0.076,0.159,0.061,0.156,0.066,0.066,0.091,0.032,0.058,0.046,0.089,0.156,0.077,0.142,0.087
0.100,0.056,0.069,0.238,0.104,0.034,0.070,0.390,0.065,0.171,0.072,0.069,0.092,0.040,0.065,0.064,0.072,0.160,0.090,0.178,0.094
