0.095,0.162,0.078,0.039,0.062,0.04,0.049,0.688,0.075,0.441,0.093,0.07,0.07,0.034,0.084,0.006,0.108,0.045,0.088,0.397,0.072
0.075,1.097,0.068,0.973,0.074,0.408,0.089,0.439,0.079,0.563,0.134,0.115,0.09,-0.003,0.099,-0.015,0.137,0.012,0.078,1.015,0.122
0.111,0.17,0.127,0.558,0.084,0.078,0.032,0.498,0.094,1.001,0.122,0.237,0.104,-0.001,0.133,-0.056,0.162,0.528,0.102,0.183,0.085
0.108,0.074,0.076,0.031,0.069,0.01,0.064,0.524,0.082,0.348,0.106,0.021,0.16,-0.102,0.108,0.001,0.123,0.036,0.091,0.212,0.092
0.092,0.552,0.076,0.012,0.073,0.069,0.083,0.891,0.069,0.38,0.098,0.033,0.234,-0.205,0.107,0.037,0.146,0.332,0.097,0.471,0.106
0.099,0.089,0.077,0.017,0.076,0.031,0.068,0.452,0.119,0.37,0.085,-0.002,0.116,-0.02,0.095,-0.038,0.121,0.026,0.088,0.42,0.078
0.111,0.104,0.082,0.017,0.071,0.043,0.068,0.784,0.062,0.365,0.098,0.005,0.097,0.005,0.084,-0.001,0.107,0.031,0.078,0.288,0.096
0.092,0.974,0.087,0.017,0.1,0.058,0.062,1.079,0.065,1.038,0.068,0.171,0.099,0.009,0.079,-0.005,0.106,0.044,0.086,0.166,0.083
0.104,0.076,0.065,0.04,0.057,0.037,0.063,0.457,0.086,0.384,0.049,0.044,0.115,-0.032,0.097,0.014,0.13,0.019,0.079,0.193,0.078
0.101,0.259,0.09,0.014,0.06,0.044,0.064,0.579,0.104,0.363,0.08,0.022,0.152,-0.089,0.083,0.039,0.086,0.059,0.097,0.48,0.095
0.085,0.087,0.079,0.021,0.052,0.054,0.062,0.773,0.076,0.393,0.097,0.297,0.104,0.006,0.095,0.018,0.125,0.048,0.086,0.18,0.072
0.088,0.117,0.071,0.026,0.062,0.043,0.065,0.693,0.083,0.363,0.083,0.051,0.102,-0.046,0.065,0.574,0.102,0.115,0.058,0.12,0.061
0.105,0.71,0.083,0.037,0.063,0.041,0.074,1.096,0.093,1.031,0.165,0.299,0.108,-0.005,0.11,-0.018,0.096,0.082,0.089,0.412,0.093
0.105,0.123,0.087,-0.015,0.081,0.05,0.077,0.566,0.067,0.467,0.067,0.05,0.093,0.021,0.099,0.004,0.078,0.113,0.083,0.326,0.13
0.106,0.089,0.078,0.012,0.079,0.039,0.08,0.569,0.077,0.364,0.109,0.073,0.096,-0.007,0.103,-0.01,0.086,0.08,0.081,0.156,0.065
0.085,0.185,0.083,0.007,0.069,0.029,0.094,0.446,0.076,0.381,0.099,0.03,0.064,0.01,0.11,-0.004,0.066,0.073,0.1,0.563,0.126
0.102,0.091,0.064,0.016,0.074,0.021,0.08,0.419,0.074,0.35,0.099,0.017,0.085,0.004,0.087,0.031,0.074,0.604,0.134,0.16,0.097
0.088,0.047,0.072,0.037,0.065,0.015,0.062,0.438,0.067,0.362,0.117,0.03,0.078,0.017,0.071,0.016,0.081,0.116,0.072,0.155,0.08
0.082,0.097,0.071,0.015,0.064,0.048,0.065,0.475,0.073,0.54,0.093,0.021,0.09,-0.001,0.092,-0.014,0.094,0.051,0.092,0.109,0.092
0.088,0.119,0.067,0.048,0.048,0.069,0.07,0.705,0.065,0.255,0.103,0.026,0.096,-0.058,0.12,0.025,0.102,0.366,0.097,0.151,0.071
0.081,0.095,0.071,0.018,0.044,0.05,0.055,0.417,0.073,0.335,0.108,0.051,0.099,0.062,0.089,0.355,0.114,0.126,0.079,0.145,0.092
0.082,0.039,0.074,0.044,0.049,0.032,0.07,0.577,0.088,0.319,0.089,0.052,0.074,0.017,0.101,0.01,0.094,0.047,0.087,0.126,0.088
0.084,0.104,0.071,0.04,0.045,0.067,0.054,0.4,0.068,0.379,0.113,0.076,0.09,0.008,0.1,-0.019,0.093,0.07,0.086,0.14,0.081
0.068,0.081,0.097,0.015,0.059,0.042,0.091,0.431,0.077,0.349,0.087,0.042,0.073,0.033,0.097,-0.013,0.102,0.051,0.09,0.134,0.108
0.106,0.097,0.058,0.045,0.046,0.047,0.059,0.623,0.096,0.399,0.096,0.041,0.087,0.023,0.081,0.007,0.096,0.079,0.083,0.149,0.089
0.077,0.065,0.096,0.053,0.054,0.029,0.071,0.396,0.077,0.287,0.113,0.045,0.065,-0.011,0.13,-0.022,0.097,0.055,0.081,0.124,0.086
0.089,0.101,0.096,0.02,0.048,0.067,0.055,1.023,0.06,0.574,0.122,0.327,0.1,0.001,0.097,-0.014,0.075,0.051,0.081,0.121,0.097
0.118,0.07,0.078,0.019,0.052,0.042,0.069,0.478,0.104,0.373,0.091,0.006,0.094,-0.004,0.102,-0.035,0.092,0.059,0.107,0.148,0.085
0.07,0.052,0.091,0.026,0.046,0.034,0.082,0.338,0.064,0.332,0.111,-0.017,0.08,0.039,0.097,-0.036,0.121,0.026,0.089,0.127,0.089
0.083,0.103,0.064,0.022,0.055,0.028,0.07,0.56,0.068,0.315,0.105,0.026,0.083,0.014,0.095,-0.016,0.092,0.028,0.097,0.105,0.082
0.101,0.058,0.082,0.018,0.05,0.041,0.067,0.327,0.103,0.345,0.104,0.011,0.078,0.02,0.095,-0.015,0.079,0.044,0.096,0.158,0.083
0.087,0.056,0.079,0.049,0.039,0.046,0.071,0.912,0.05,0.383,0.076,0.029,0.073,0.028,0.085,-0.022,0.13,-0.001,0.081,0.119,0.081
0.081,0.06,0.071,0.04,0.053,0.027,0.066,0.456,0.097,0.448,0.09,0.03,0.096,0.036,0.091,-0.009,0.088,0.057,0.091,0.128,0.072
0.092,0.043,0.075,0.039,0.045,0.047,0.066,0.412,0.077,0.329,0.114,0.01,0.096,-0.005,0.097,-0.019,0.101,0.063,0.097,0.113,0.114
0.098,0.032,0.094,0.02,0.049,0.04,0.081,0.424,0.112,0.286,0.114,0.006,0.1,-0.014,0.096,-0.02,0.082,0.047,0.073,0.111,0.08
0.076,0.083,0.091,0.082,0.052,0.058,0.065,0.447,0.094,0.295,0.099,0.001,0.092,0.013,0.092,-0.019,0.097,0.029,0.088,0.109,0.079
0.061,0.037,0.09,0.061,0.036,0.027,0.065,0.466,0.089,0.294,0.106,-0.013,0.076,0.029,0.094,-0.046,0.118,0.006,0.077,0.123,0.078
0.081,0.026,0.085,0.045,0.04,0.037,0.074,0.325,0.084,0.32,0.094,0.007,0.11,-0.01,0.075,-0.006,0.16,-0.004,0.079,0.403,0.086
0.098,0.092,0.071,0.03,0.051,0.035,0.07,0.338,0.088,0.343,0.1,-0.006,0.145,-0.059,0.098,-0.03,0.157,-0.004,0.08,0.114,0.076
0.074,0.032,0.088,0.034,0.052,0.036,0.064,0.385,0.091,0.325,0.104,-0.001,0.086,-0.002,0.106,-0.019,0.102,0.098,0.026,0.15,0.079
0.068,0.1,0.083,0.017,0.056,0.04,0.059,0.381,0.104,0.26,0.116,-0.009,0.109,-0.005,0.103,-0.029,0.124,0.004,0.092,0.128,0.077
0.096,0.032,0.084,0.033,0.051,0.035,0.063,0.402,0.12,0.365,0.093,-0.002,0.157,-0.074,0.091,-0.036,0.124,0.057,0.076,0.123,0.085
0.082,0.03,0.102,0.031,0.043,0.032,0.075,0.328,0.1,0.309,0.096,0.012,0.1,-0.018,0.102,-0.023,0.112,0.03,0.087,0.125,0.084
0.083,0.048,0.101,0.025,0.047,0.051,0.069,0.358,0.076,0.264,0.107,0.002,0.098,0.001,0.102,-0.025,0.116,0.002,0.086,0.131,0.083
0.078,0.078,0.061,0.041,0.046,0.052,0.057,0.324,0.114,0.263,0.112,0.016,0.086,-0.008,0.09,0.003,0.125,-0.008,0.091,0.133,0.069
0.072,0.049,0.076,0.045,0.048,0.044,0.062,0.868,0.058,0.528,0.101,0.009,0.103,-0.001,0.106,-0.033,0.107,0.034,0.089,0.139,0.092
0.102,0.046,0.088,0.028,0.045,0.058,0.072,0.344,0.12,0.306,0.104,0.016,0.162,-0.114,0.123,0.012,0.137,0.001,0.089,0.327,0.083
0.089,0.149,0.126,0.027,0.045,0.09,0.073,0.355,0.103,0.349,0.084,0.046,0.126,-0.046,0.097,-0.028,0.15,-0.025,0.078,0.136,0.083
0.082,0.029,0.094,0.041,0.042,0.034,0.064,0.307,0.074,0.368,0.098,0.038,0.11,-0.04,0.095,0.018,0.112,-0.021,0.091,0.108,0.076
0.065,0.054,0.085,0.02,0.053,0.051,0.068,0.498,0.115,0.285,0.111,0.011,0.144,-0.094,0.126,-0.038,0.149,-0.023,0.082,0.114,0.072
0.076,0.058,0.091,0.013,0.05,0.055,0.07,0.225,0.089,0.355,0.051,0.041,0.14,-0.085,0.119,-0.03,0.122,0.045,0.126,0.125,0.077
0.052,0.099,0.08,0.017,0.051,0.044,0.06,0.325,0.076,0.276,0.115,-0.004,0.128,-0.077,0.113,-0.068,0.143,-0.01,0.101,0.12,0.074
0.091,0.318,0.092,0.011,0.055,0.072,0.093,0.258,0.142,0.288,0.128,0.011,0.136,-0.029,0.092,-0.051,0.123,0.002,0.085,0.142,0.079
0.114,0.099,0.086,0.014,0.065,0.029,0.103,0.306,0.108,0.346,0.102,0.035,0.135,-0.067,0.106,-0.07,0.167,-0.014,0.071,0.104,0.084
0.083,0.061,0.081,0.03,0.04,0.058,0.071,0.562,0.102,0.287,0.144,0.025,0.124,-0.069,0.12,-0.065,0.158,-0.028,0.081,0.208,0.085
0.088,0.107,0.098,0.004,0.064,0.019,0.059,0.679,0.144,0.552,0.129,0.008,0.157,-0.058,0.075,-0.035,0.153,-0.006,0.089,0.12,0.084
0.078,0.133,0.077,0.018,0.06,0.042,0.07,0.221,0.131,0.354,0.095,0.049,0.192,-0.142,0.111,0.032,0.134,-0.008,0.076,0.122,0.076
0.079,0.027,0.088,0.041,0.048,0.021,0.067,0.446,0.114,0.335,0.108,0.041,0.177,-0.112,0.086,0.022,0.149,-0.002,0.087,0.199,0.076
0.079,0.074,0.069,0.035,0.057,0.055,0.067,0.358,0.081,0.57,0.108,0.4,0.094,0.002,0.105,0.021,0.085,0.152,0.127,0.188,0.073
0.117,0.03,0.108,0.016,0.063,0.057,0.112,0.295,0.122,0.404,0.116,0.247,0.088,0.03,0.106,-0.016,0.096,0.032,0.104,0.147,0.116
0.122,0.037,0.086,0.033,0.059,0.049,0.076,0.453,0.086,0.356,0.123,0.112,0.102,0.044,0.11,-0.016,0.089,0.051,0.095,0.155,0.077
0.082,0.046,0.101,0.032,0.059,0.05,0.074,0.428,0.049,0.591,0.183,0.203,0.079,0.16,0.011,-0.002,0.078,0.522,0.119,0.173,0.073
0.077,0.052,0.086,0.022,0.059,0.025,0.069,0.528,0.067,0.362,0.098,0.361,0.101,0.014,0.108,-0.006,0.098,0.079,0.086,0.267,0.096
0.088,0.116,0.073,0.003,0.06,0.044,0.073,0.646,0.068,0.353,0.105,0.071,0.067,0.024,0.094,-0.002,0.096,0.048,0.072,0.108,0.082
0.053,0.164,0.106,-0.009,0.061,0.056,0.077,0.313,0.114,0.408,0.103,0.037,0.086,0.006,0.109,-0.01,0.079,0.077,0.068,0.131,0.073
0.081,0.099,0.084,0.003,0.063,0.053,0.073,0.298,0.087,0.336,0.122,0.009,0.09,-0.022,0.1,0.012,0.082,0.038,0.087,0.55,0.114
0.093,0.175,0.085,0.007,0.059,0.028,0.079,0.462,0.099,0.322,0.101,0.051,0.108,-0.032,0.113,-0.006,0.089,0.043,0.12,0.127,0.087
0.087,0.025,0.088,0.036,0.057,0.015,0.063,0.523,0.088,0.295,0.117,-0.005,0.172,-0.095,0.099,-0.051,0.107,0.114,0.088,0.307,0.07
0.078,0.033,0.08,0.03,0.058,0.008,0.07,0.396,0.085,0.685,0.11,0.046,0.167,-0.044,0.104,-0.084,0.122,0.065,0.088,0.113,0.105
0.082,0.086,0.076,0.018,0.065,0.029,0.061,0.343,0.09,0.319,0.096,0.003,0.179,-0.091,0.098,-0.087,0.165,0.038,0.087,0.11,0.076
0.093,0.042,0.083,0.034,0.05,0.011,0.064,0.352,0.097,0.396,0.099,0.009,0.204,-0.14,0.104,-0.012,0.113,0.063,0.088,0.105,0.073
0.088,0.094,0.09,-0.003,0.065,0.031,0.063,0.228,0.081,0.362,0.089,0.044,0.125,-0.067,0.181,0.088,0.011,0.592,0.077,0.112,0.083
0.076,0.059,0.076,0.027,0.045,0.057,0.072,0.677,0.091,0.331,0.093,0.046,0.104,-0.042,0.1,-0.015,0.118,0.074,0.097,0.13,0.045
0.097,0.001,0.095,0.043,0.047,0.03,0.079,0.331,0.091,0.31,0.107,0.047,0.243,-0.229,0.106,0.096,0.14,0.219,0.098,0.148,0.087
0.097,0.054,0.077,0.035,0.052,0.031,0.089,0.349,0.097,0.268,0.127,0.283,0.087,0.047,0.108,0.008,0.107,0.036,0.094,0.13,0.083
0.072,0.047,0.078,0.038,0.056,0.015,0.072,0.343,0.125,0.313,0.097,0.034,0.086,-0.003,0.115,-0.015,0.127,0.001,0.093,0.125,0.076
0.054,0.062,0.086,0.029,0.046,0.049,0.067,0.585,0.1,0.309,0.109,0.048,0.066,0.014,0.1,0.002,0.112,0.006,0.116,0.125,0.086
0.09,0.025,0.079,0.044,0.06,0.008,0.055,0.315,0.097,0.3,0.109,0.046,0.125,-0.093,0.107,0.102,0.153,-0.019,0.101,0.148,0.084
0.088,0.059,0.076,0.034,0.058,0.034,0.069,0.29,0.088,0.363,0.051,0.034,0.117,-0.053,0.102,0.019,0.112,0.026,0.112,0.115,0.087
0.101,0.019,0.076,0.04,0.056,0.016,0.064,0.309,0.101,0.267,0.125,0.005,0.116,-0.021,0.127,0.009,0.127,-0.033,0.129,0.115,0.093
0.075,0.047,0.081,0.026,0.068,0.02,0.061,0.322,0.1,0.296,0.096,0.036,0.131,-0.04,0.119,0.011,0.139,-0.026,0.096,0.098,0.078
0.104,0.041,0.087,0.031,0.066,0.01,0.077,0.181,0.092,0.305,0.123,0.035,0.078,-0.001,0.139,0.058,0.125,0.033,0.096,0.19,0.085
0.066,0.051,0.081,0.045,0.05,0.009,0.069,0.277,0.114,0.308,0.097,0.023,0.097,-0.012,0.122,0.013,0.128,-0.018,0.106,0.119,0.037
0.097,0.02,0.082,0.034,0.064,0.017,0.063,0.178,0.129,0.415,0.108,0.009,0.088,0.021,0.096,0.032,0.181,0.028,0.081,0.418,0.093
0.096,0.036,0.076,0.053,0.061,0.013,0.072,1.229,0.075,0.277,0.112,0.047,0.095,-0.062,0.112,0.071,0.11,0.036,0.083,0.123,0.062
0.102,0.027,0.086,0.038,0.049,0.023,0.061,0.44,0.078,0.314,0.11,0.025,0.096,-0.03,0.116,0.042,0.123,-0.006,0.101,0.11,0.064
0.077,0.046,0.105,0.001,0.063,0.194,0.093,0.442,0.087,0.34,0.077,0.047,0.098,-0.066,0.09,0.126,0.113,-0.001,0.1,0.157,0.06
0.072,0.024,0.077,0.055,0.044,0.052,0.054,0.502,0.098,0.308,0.105,0.08,0.091,-0.086,0.096,0.45,0.083,0.107,0.093,0.126,0.073
0.072,0.091,0.082,0.025,0.049,0.05,0.058,0.426,0.106,0.296,0.109,0.084,0.086,0.036,0.102,0.009,0.104,0.028,0.094,0.113,0.072
0.089,0.042,0.087,0.038,0.063,0.022,0.064,0.343,0.081,0.784,0.137,0.034,0.095,0.029,0.096,0.009,0.095,0.03,0.092,0.114,0.087
0.093,0.038,0.067,0.04,0.053,0.027,0.062,0.398,0.071,0.28,0.125,0.012,0.093,0.013,0.108,-0.022,0.127,-0.003,0.088,0.123,0.068
0.084,0.075,0.083,0.041,0.057,0.038,0.069,0.263,0.111,0.335,0.12,0.025,0.101,-0.012,0.102,0.014,0.103,0.014,0.063,0.091,0.079
0.089,0.064,0.08,0.032,0.062,0.022,0.07,0.162,0.068,0.702,0.091,0.052,0.084,0.021,0.087,-0.006,0.105,0.014,0.087,0.098,0.065
0.077,0.045,0.076,0.035,0.062,0.034,0.059,0.153,0.125,0.325,0.104,0.017,0.1,-0.013,0.109,0.034,0.104,-0.001,0.086,0.084,0.072
0.098,0.028,0.086,0.028,0.07,0.017,0.063,0.174,0.108,0.418,0.109,0.011,0.092,0.027,0.105,0.009,0.111,-0.001,0.091,0.844,0.081
0.072,0.039,0.089,0.023,0.068,0.019,0.073,0.126,0.084,0.359,0.117,0.152,0.096,0.019,0.108,-0.004,0.101,0.001,0.106,0.117,0.062
0.085,0.175,0.098,0.007,0.064,0.05,0.059,0.172,0.078,0.248,0.108,0.067,0.102,-0.045,0.12,0.026,0.109,-0.009,0.088,0.095,0.056
0.117,0.239,0.084,0.022,0.082,0.016,0.1,0.411,0.082,0.52,0.076,0.048,0.093,-0.039,0.1,0.033,0.089,0.007,0.093,0.127,0.069
0.067,0.089,0.074,-0.018,0.075,0.072,0.059,0.429,0.065,0.298,0.115,0.02,0.09,-0.031,0.088,0.022,0.105,0.021,0.07,0.089,0.07
0.065,0.076,0.082,0.042,0.052,0.05,0.077,0.294,0.101,0.278,0.104,0.041,0.102,-0.012,0.114,0.01,0.094,0.008,0.096,0.115,0.077
0.101,0.03,0.084,0.067,0.074,0.012,0.063,0.453,0.121,0.231,0.134,0.016,0.096,-0.019,0.122,-0.022,0.093,-0.015,0.089,0.086,0.089
0.081,0.058,0.111,-0.011,0.065,0.067,0.082,0.175,0.137,0.625,0.128,0.007,0.086,0.023,0.102,-0.019,0.098,0.006,0.111,0.769,0.104
0.076,0.047,0.1,0.012,0.069,0.018,0.079,0.155,0.12,0.3,0.138,0.028,0.094,-0.029,0.118,0.007,0.093,-0.002,0.093,0.124,0.074
0.106,0.008,0.106,0.026,0.068,0.002,0.083,0.219,0.095,0.383,0.112,0.019,0.079,-0.005,0.101,0.021,0.122,-0.018,0.102,0.095,0.087
0.079,0.057,0.115,-0.002,0.079,0.022,0.063,0.262,0.102,0.322,0.096,0.009,0.139,-0.059,0.109,-0.007,0.123,-0.021,0.09,0.093,0.063
0.079,0.036,0.091,0.022,0.059,0.017,0.083,0.151,0.116,0.342,0.118,0.015,0.103,-0.013,0.106,-0.025,0.134,-0.002,0.106,0.114,0.081
0.073,0.02,0.087,0.038,0.058,0.017,0.07,0.472,0.094,0.349,0.113,-0.015,0.138,-0.029,0.104,-0.067,0.106,-0.008,0.098,0.091,0.071
0.07,0.076,0.093,0.006,0.066,0.038,0.091,0.562,0.092,0.314,0.108,-0.004,0.155,-0.058,0.102,-0.022,0.109,-0.006,0.096,0.082,0.081
0.074,0.031,0.09,0.021,0.062,0.015,0.083,0.232,0.098,0.314,0.12,0.017,0.127,-0.043,0.115,-0.005,0.126,-0.026,0.115,0.103,0.059
0.099,0.053,0.105,0.014,0.063,0.014,0.069,0.388,0.087,0.41,0.112,0.004,0.109,-0.02,0.107,-0.003,0.095,-0.002,0.128,0.162,0.062
0.089,0.111,0.107,-0.043,0.075,0.122,0.081,0.42,0.095,0.256,0.127,0.029,0.121,-0.006,0.107,0.046,0.194,-0.022,0.103,0.11,0.08
0.086,0.069,0.09,0.014,0.063,0.034,0.074,0.288,0.113,0.317,0.09,0.024,0.149,-0.022,0.1,-0.051,0.148,-0.026,0.104,0.107,0.062
0.064,0.376,0.087,0.012,0.057,0.763,0.087,0.966,0.067,0.334,0.1,0.061,0.13,0.005,0.085,-0.014,0.092,-0.004,0.113,0.093,0.051
0.079,0.356,0.095,-0.013,0.077,0.052,0.092,0.347,0.143,0.333,0.1,0.856,0.092,0.03,0.098,-0.012,0.099,0.475,0.1,0.161,0.053
0.08,0.497,0.088,0.01,0.078,0.036,0.08,0.199,0.105,0.397,0.136,0.079,0.073,0.018,0.104,-0.003,0.1,0.052,0.083,0.409,0.081
0.089,0.1,0.099,-0.004,0.056,0.064,0.086,0.221,0.112,0.368,0.126,0.011,0.083,0.02,0.104,-0.022,0.094,0.03,0.108,0.127,0.092
0.097,0.362,0.093,0.025,0.064,0.044,0.091,0.212,0.127,0.352,0.121,0.022,0.121,-0.055,0.118,0.042,0.163,-0.002,0.094,0.151,0.098
0.11,0.295,0.115,-0.032,0.082,0.028,0.085,0.191,0.119,0.349,0.119,0.049,0.09,0.032,0.102,0.01,0.116,0.038,0.108,0.133,0.11
0.108,0.139,0.1,0.012,0.076,0.045,0.071,0.261,0.115,0.327,0.118,0.06,0.09,-0.009,0.114,0.018,0.139,0.019,0.092,0.118,0.094
0.093,0.081,0.095,0.025,0.052,0.047,0.069,0.213,0.136,0.356,0.108,0.027,0.064,0.022,0.094,0.013,0.11,0.028,0.091,0.12,0.08
0.086,0.075,0.081,0.026,0.054,0.034,0.068,0.149,0.132,0.314,0.133,0.089,0.082,0.018,0.114,-0.016,0.113,0.009,0.1,0.102,0.073
0.084,0.06,0.083,0.029,0.05,0.05,0.074,0.188,0.039,0.443,0.106,0.025,0.078,0.035,0.103,-0.017,0.103,0.028,0.101,0.143,0.058
0.059,0.142,0.097,0.007,0.042,0.053,0.076,0.262,0.126,0.385,0.101,0.013,0.076,0.002,0.099,-0.005,0.136,-0.01,0.107,0.177,0.065
0.078,0.042,0.089,0.043,0.035,0.083,0.079,0.155,0.131,0.337,0.137,0.025,0.08,0.028,0.112,-0.003,0.103,0.03,0.099,0.142,0.077
0.09,0.059,0.108,0.011,0.06,0.042,0.074,0.21,0.118,0.334,0.117,0.014,0.079,0.033,0.091,-0.008,0.104,0.042,0.088,0.131,0.092
