0.056,0.568,0.049,0.277,0.041,0.236,0.079,1.437,0.049,1.531,0.059,0.440,0.051,0.339,0.082,0.171,0.042,0.300,0.045,0.969,0.082
0.045,0.461,0.046,0.225,0.040,0.143,0.111,1.031,0.050,0.959,0.052,0.376,0.049,0.160,0.089,0.070,0.045,0.296,0.042,0.635,0.052
0.049,0.356,0.050,0.248,0.038,0.139,0.096,0.834,0.049,0.705,0.053,0.312,0.044,0.195,0.109,0.311,0.051,0.267,0.039,0.578,0.054
0.056,0.446,0.044,0.450,0.058,0.199,0.109,0.907,0.045,0.595,0.049,0.441,0.047,0.136,0.106,0.117,0.045,0.247,0.042,0.604,0.068
0.048,0.434,0.047,0.241,0.039,0.224,0.122,0.867,0.053,0.465,0.051,0.301,0.040,0.163,0.101,0.054,0.048,0.277,0.049,1.011,0.062
0.049,0.427,0.046,0.230,0.040,0.168,0.115,0.830,0.044,0.628,0.048,0.281,0.040,0.151,0.106,0.064,0.048,0.280,0.048,1.013,0.083
0.057,0.610,0.044,0.244,0.049,0.171,0.119,0.844,0.048,0.518,0.054,0.330,0.044,0.134,0.089,0.068,0.047,0.310,0.049,0.556,0.069
0.050,0.388,0.050,0.207,0.045,0.179,0.109,0.875,0.054,0.449,0.041,0.911,0.049,0.790,0.100,0.206,0.064,0.574,0.050,2.286,0.077
0.058,0.357,0.058,0.210,0.044,0.178,0.112,0.825,0.053,0.429,0.050,0.291,0.038,0.158,0.100,0.306,0.056,0.421,0.048,1.208,0.082
0.059,0.378,0.047,0.221,0.041,0.146,0.117,0.836,0.049,0.541,0.054,1.011,0.045,0.201,0.103,0.218,0.053,0.434,0.048,1.021,0.083
0.049,0.381,0.043,0.230,0.042,0.166,0.089,0.940,0.053,0.645,0.059,0.883,0.052,0.197,0.089,0.154,0.053,0.501,0.052,0.890,0.058
0.052,0.333,0.048,0.221,0.048,0.251,0.112,0.924,0.053,1.742,0.054,0.314,0.040,0.148,0.097,0.062,0.044,0.389,0.049,0.455,0.076
0.055,0.347,0.047,0.207,0.051,0.126,0.115,0.907,0.045,0.436,0.053,0.321,0.048,0.149,0.115,0.253,0.054,1.376,0.066,0.784,0.071
0.051,0.548,0.036,0.253,0.042,0.177,0.131,0.820,0.044,0.776,0.057,0.949,0.047,0.224,0.095,0.160,0.048,0.378,0.053,0.856,0.062
0.049,0.488,0.047,0.237,0.046,0.182,0.097,0.926,0.046,0.895,0.068,0.793,0.047,0.146,0.092,0.191,0.044,0.386,0.046,0.333,0.040
0.050,0.512,0.049,0.280,0.038,0.166,0.122,0.725,0.046,0.505,0.048,0.287,0.042,0.163,0.113,0.126,0.045,0.455,0.045,0.900,0.109
0.055,0.345,0.052,1.269,0.052,0.350,0.109,0.946,0.044,0.708,0.048,0.323,0.049,0.173,0.092,0.133,0.061,1.133,0.069,0.646,0.078
0.051,0.436,0.053,0.247,0.031,0.265,0.112,0.895,0.061,1.256,0.055,0.348,0.054,0.173,0.118,0.063,0.053,0.309,0.051,0.877,0.071
0.051,0.380,0.046,0.215,0.049,0.157,0.124,0.987,0.054,0.487,0.045,0.283,0.044,0.139,0.092,0.045,0.045,0.290,0.051,0.651,0.067
0.061,0.373,0.052,0.262,0.046,0.082,0.138,0.932,0.053,0.503,0.047,0.383,0.047,0.133,0.107,0.108,0.054,2.185,0.067,1.424,0.068
0.080,1.073,0.049,0.252,0.045,0.240,0.115,1.060,0.053,1.525,0.054,0.327,0.046,0.158,0.091,0.043,0.049,0.350,0.050,1.048,0.067
0.055,0.452,0.046,0.244,0.039,0.145,0.107,1.845,0.051,1.170,0.052,0.315,0.046,0.138,0.104,0.133,0.061,0.341,0.049,0.806,0.072
0.048,0.488,0.048,0.490,0.045,0.174,0.116,0.739,0.046,1.406,0.054,0.340,0.051,0.150,0.082,0.048,0.048,0.940,0.056,1.810,0.067
0.062,0.858,0.049,0.506,0.054,0.480,0.129,0.937,0.053,0.470,0.058,0.310,0.052,0.134,0.094,0.060,0.046,0.369,0.059,0.825,0.056
0.060,0.531,0.046,0.348,0.045,0.135,0.101,0.902,0.052,0.585,0.044,0.372,0.045,0.174,0.080,0.037,0.045,0.314,0.050,0.798,0.063
0.053,0.384,0.050,0.226,0.043,0.153,0.121,1.098,0.045,0.551,0.051,0.300,0.047,0.137,0.110,0.093,0.053,0.341,0.058,0.763,0.069
0.052,0.423,0.046,0.246,0.037,0.181,0.116,0.965,0.057,0.710,0.063,0.843,0.051,0.378,0.111,0.071,0.050,0.332,0.051,0.661,0.053
0.056,0.372,0.051,0.237,0.045,0.169,0.104,1.065,0.053,0.486,0.057,0.293,0.044,0.130,0.100,0.029,0.044,0.339,0.053,0.610,0.063
0.049,0.411,0.046,0.219,0.048,0.137,0.115,0.848,0.048,0.577,0.054,0.292,0.049,0.128,0.095,0.096,0.054,0.316,0.062,0.914,0.087
0.054,0.423,0.052,0.214,0.041,0.142,0.115,0.975,0.056,0.992,0.093,0.811,0.044,0.308,0.099,0.170,0.067,0.511,0.049,0.803,0.071
0.048,0.797,0.049,0.286,0.043,0.170,0.136,1.062,0.056,0.806,0.055,0.346,0.046,0.172,0.117,0.062,0.050,0.289,0.058,0.948,0.074
0.044,0.399,0.044,0.448,0.058,0.200,0.145,2.906,0.058,1.573,0.057,0.308,0.051,0.136,0.118,0.042,0.056,0.300,0.052,0.679,0.066
0.056,0.359,0.051,0.241,0.042,0.168,0.095,1.103,0.057,0.575,0.048,0.377,0.049,0.357,0.102,0.159,0.062,0.363,0.062,0.896,0.063
0.054,0.367,0.050,1.207,0.044,0.239,0.112,0.727,0.053,1.552,0.053,0.383,0.050,0.264,0.073,0.114,0.058,0.460,0.059,0.834,0.082
0.054,0.437,0.046,0.440,0.045,0.227,0.098,1.040,0.052,0.523,0.048,0.336,0.055,0.212,0.081,0.098,0.044,0.359,0.042,0.582,0.058
0.050,0.569,0.040,0.307,0.043,0.596,0.092,1.344,0.073,1.468,0.050,1.774,0.030,0.388,0.090,0.154,0.050,0.255,0.042,0.698,0.078
0.033,0.508,0.049,0.254,0.043,0.251,0.063,1.447,0.049,0.680,0.048,0.371,0.040,0.593,0.077,0.114,0.044,0.244,0.034,0.573,0.060
0.050,1.408,0.062,0.499,0.034,0.284,0.064,1.407,0.044,1.907,0.055,0.385,0.033,0.189,0.049,0.094,0.043,0.396,0.050,1.489,0.061
0.048,0.943,0.054,0.628,0.040,0.178,0.071,1.589,0.046,0.525,0.041,0.488,0.043,0.448,0.074,0.357,0.055,0.555,0.075,1.381,0.077
0.052,0.400,0.052,0.247,0.035,0.234,0.062,1.262,0.047,0.623,0.053,0.315,0.046,0.243,0.080,0.263,0.053,0.349,0.043,1.144,0.056
0.043,0.388,0.050,0.238,0.035,0.221,0.056,1.258,0.039,0.540,0.047,0.424,0.047,0.380,0.080,0.189,0.047,0.279,0.049,0.773,0.049
0.042,0.523,0.045,0.292,0.033,0.261,0.068,1.435,0.063,1.203,0.063,0.571,0.040,0.596,0.079,0.128,0.053,0.328,0.048,1.474,0.053
0.057,0.471,0.047,0.244,0.036,0.232,0.100,1.340,0.048,0.615,0.050,0.377,0.047,0.440,0.077,0.118,0.042,0.444,0.043,0.938,0.052
0.034,0.474,0.046,0.268,0.030,0.276,0.053,1.085,0.043,0.516,0.046,0.360,0.039,0.344,0.085,0.109,0.047,0.461,0.041,0.964,0.048
0.042,0.380,0.042,0.258,0.038,0.216,0.080,1.351,0.042,0.659,0.040,0.390,0.037,0.479,0.073,0.148,0.047,0.463,0.044,0.795,0.041
0.045,0.449,0.048,0.252,0.032,0.253,0.088,0.987,0.048,0.842,0.045,0.372,0.048,0.498,0.086,0.156,0.044,1.310,0.045,0.721,0.042
0.047,0.391,0.047,0.259,0.035,0.216,0.059,1.055,0.049,1.686,0.053,0.390,0.046,0.387,0.067,0.163,0.047,0.524,0.043,0.569,0.058
0.045,0.428,0.049,0.259,0.039,0.223,0.061,1.190,0.044,1.535,0.047,0.413,0.046,0.525,0.074,0.135,0.043,0.425,0.038,0.887,0.043
0.046,0.485,0.048,0.506,0.053,0.560,0.078,0.888,0.049,0.567,0.047,0.356,0.041,0.426,0.076,0.156,0.044,0.468,0.044,0.405,0.054
0.050,0.417,0.047,0.265,0.035,0.227,0.061,1.509,0.052,0.786,0.053,0.872,0.082,0.878,0.075,0.173,0.049,0.450,0.051,0.389,0.059
0.038,0.504,0.048,0.293,0.038,0.170,0.053,0.610,0.052,0.745,0.051,0.391,0.038,0.425,0.078,0.235,0.040,0.442,0.044,0.727,0.055
0.041,0.460,0.044,0.259,0.026,0.226,0.064,2.366,0.041,0.552,0.052,0.381,0.041,0.402,0.045,0.130,0.042,0.294,0.042,0.668,0.064
0.054,0.488,0.041,0.290,0.049,0.184,0.069,0.387,0.053,0.588,0.045,0.400,0.014,0.449,0.102,0.137,0.046,0.471,0.056,0.936,0.026
0.035,0.394,0.050,0.446,0.053,0.246,0.093,1.098,0.045,0.645,0.054,0.419,0.039,0.460,0.085,0.138,0.050,0.416,0.045,0.831,0.060
0.051,0.415,0.048,0.270,0.039,0.239,0.087,0.928,0.050,0.619,0.049,0.382,0.040,0.562,0.104,0.109,0.047,0.397,0.042,0.549,0.050
0.033,0.387,0.047,0.251,0.045,0.132,0.094,1.415,0.051,2.552,0.053,0.391,0.053,0.351,0.092,0.134,0.049,0.359,0.051,0.493,0.047
0.049,0.492,0.045,0.579,0.047,0.311,0.084,0.601,0.049,0.613,0.044,0.380,0.039,0.419,0.085,0.100,0.045,0.381,0.045,0.895,0.045
0.044,0.435,0.045,0.283,0.047,0.245,0.083,0.402,0.048,0.672,0.048,0.390,0.048,0.418,0.083,0.112,0.051,0.316,0.050,2.400,0.099
0.048,0.512,0.048,0.282,0.042,0.283,0.082,1.021,0.054,0.589,0.045,0.356,0.043,0.415,0.063,0.114,0.039,0.285,0.040,0.587,0.041
0.037,0.463,0.044,0.284,0.035,0.239,0.064,0.849,0.053,0.637,0.042,0.345,0.042,0.277,0.067,0.107,0.041,0.625,0.042,0.599,0.049
0.043,0.651,0.039,0.322,0.028,0.936,0.104,1.112,0.044,0.610,0.053,0.424,0.046,0.486,0.090,0.132,0.043,0.330,0.035,0.436,0.072
0.045,0.572,0.048,0.253,0.040,0.212,0.087,0.762,0.057,0.680,0.046,0.363,0.041,0.420,0.098,0.125,0.051,0.360,0.047,0.455,0.082
0.058,0.446,0.041,0.261,0.039,0.209,0.097,0.597,0.047,0.573,0.043,0.459,0.069,0.468,0.078,0.115,0.050,0.409,0.047,0.683,0.050
0.047,0.486,0.050,0.253,0.042,0.215,0.107,1.051,0.047,0.589,0.056,0.366,0.047,0.522,0.088,0.109,0.053,0.273,0.044,0.580,0.072
0.053,0.557,0.045,0.270,0.039,0.201,0.085,0.660,0.053,0.559,0.047,0.358,0.035,0.338,0.082,0.130,0.048,0.358,0.051,0.474,0.051
0.049,0.509,0.043,0.281,0.032,0.251,0.087,1.015,0.045,0.583,0.047,0.406,0.043,0.467,0.066,0.221,0.038,0.349,0.042,0.763,0.038
0.044,0.531,0.047,0.250,0.043,0.257,0.080,1.330,0.048,0.758,0.048,0.374,0.043,0.336,0.083,0.105,0.038,0.335,0.042,0.282,0.031
0.041,0.922,0.030,0.316,0.018,0.201,0.078,0.436,0.045,0.619,0.050,0.351,0.052,0.386,0.082,0.113,0.045,0.277,0.040,0.551,0.046
0.044,0.671,0.047,0.288,0.030,0.263,0.080,1.427,0.050,0.610,0.050,0.368,0.037,0.336,0.069,0.136,0.042,0.300,0.040,0.265,0.042
0.044,0.438,0.041,0.246,0.033,0.160,0.077,1.012,0.047,0.736,0.054,1.626,0.045,0.853,0.072,0.132,0.047,0.305,0.043,1.582,0.042
0.047,0.468,0.045,0.261,0.047,0.235,0.079,0.606,0.054,0.584,0.042,0.341,0.040,0.298,0.085,0.140,0.051,0.331,0.045,0.349,0.045
0.039,0.559,0.045,0.293,0.035,0.166,0.108,0.826,0.044,0.573,0.043,0.362,0.048,0.424,0.085,0.125,0.052,0.390,0.046,0.669,0.057
0.049,0.571,0.041,0.265,0.035,0.194,0.092,1.190,0.040,1.447,0.051,0.371,0.044,0.299,0.068,0.165,0.045,0.285,0.041,0.303,0.037
0.038,0.676,0.042,0.306,0.047,0.238,0.105,0.973,0.056,0.643,0.046,0.342,0.039,0.345,0.062,0.132,0.050,0.293,0.035,0.447,0.045
0.033,0.526,0.047,0.267,0.043,0.183,0.100,0.423,0.045,0.519,0.045,0.366,0.050,0.347,0.091,0.109,0.042,0.279,0.039,0.563,0.060
0.037,0.402,0.044,0.255,0.041,0.185,0.056,0.385,0.046,0.467,0.042,0.378,0.036,0.380,0.067,0.154,0.055,3.257,0.039,0.819,0.036
0.043,0.452,0.043,0.234,0.040,0.249,0.090,0.933,0.050,1.879,0.049,0.419,0.043,0.403,0.104,0.144,0.046,0.296,0.039,0.606,0.052
0.043,0.435,0.050,0.240,0.047,0.228,0.101,0.953,0.048,1.145,0.059,0.792,0.050,0.327,0.078,0.138,0.045,0.304,0.038,0.358,0.034
0.039,0.437,0.045,0.263,0.030,0.251,0.067,1.093,0.054,0.906,0.081,0.737,0.042,0.304,0.090,0.177,0.055,0.325,0.049,0.635,0.057
0.039,0.460,0.050,0.267,0.031,0.216,0.086,0.564,0.056,0.904,0.051,0.429,0.043,0.391,0.095,0.155,0.056,0.276,0.049,0.601,0.079
0.044,0.491,0.043,0.265,0.037,0.198,0.083,0.533,0.049,0.719,0.053,0.444,0.042,0.237,0.081,0.213,0.051,0.367,0.039,0.516,0.082
0.042,0.512,0.041,0.249,0.039,0.243,0.091,1.917,0.051,1.001,0.047,0.400,0.046,0.304,0.094,0.139,0.041,0.262,0.026,0.360,0.020
0.039,0.591,0.044,0.264,0.041,0.228,0.095,0.385,0.050,0.584,0.045,0.358,0.040,0.393,0.093,0.189,0.066,0.367,0.045,0.950,0.054
0.047,0.476,0.048,0.399,0.033,0.207,0.087,0.299,0.055,0.519,0.040,0.351,0.040,0.298,0.093,0.133,0.047,0.257,0.043,0.514,0.058
0.054,0.444,0.043,0.259,0.046,0.221,0.071,0.432,0.053,0.538,0.039,0.376,0.043,0.761,0.108,0.680,0.064,1.008,0.066,0.882,0.026
0.097,0.619,0.059,0.298,0.054,0.331,0.094,1.240,0.062,1.513,0.073,0.437,0.061,0.293,0.100,0.172,0.054,0.315,0.059,0.832,0.080
0.053,0.560,0.049,0.267,0.050,0.262,0.090,1.201,0.061,0.650,0.059,0.397,0.043,0.490,0.072,0.159,0.051,0.290,0.054,0.530,0.078
0.051,0.533,0.052,0.267,0.044,0.259,0.081,1.390,0.054,1.450,0.054,0.430,0.055,0.433,0.081,0.177,0.059,0.306,0.058,0.545,0.075
0.044,0.484,0.052,0.275,0.040,0.234,0.082,1.190,0.053,0.839,0.062,0.436,0.052,0.471,0.065,0.174,0.056,0.317,0.049,0.791,0.087
0.051,0.454,0.058,1.711,0.052,0.258,0.097,1.080,0.061,0.548,0.057,0.416,0.061,0.476,0.099,0.115,0.050,0.351,0.052,0.669,0.068
0.050,0.496,0.056,0.244,0.050,0.271,0.074,1.273,0.054,0.554,0.059,0.424,0.059,0.454,0.088,0.121,0.055,0.290,0.053,0.459,0.058
0.054,0.417,0.057,0.247,0.047,0.239,0.073,0.457,0.054,1.071,0.059,0.912,0.052,0.278,0.073,0.161,0.051,0.367,0.049,0.959,0.085
0.049,0.526,0.057,0.240,0.055,0.248,0.030,1.125,0.053,0.681,0.056,0.390,0.062,0.434,0.080,0.356,0.059,0.503,0.052,0.705,0.071
0.054,0.420,0.055,0.256,0.048,0.255,0.074,0.956,0.059,0.581,0.055,0.562,0.057,0.525,0.082,0.219,0.050,0.439,0.040,1.344,0.066
0.036,0.564,0.055,0.249,0.049,0.221,0.063,1.056,0.052,0.492,0.048,0.456,0.045,0.364,0.068,0.248,0.055,0.257,0.045,0.910,0.066
0.074,0.456,0.056,0.259,0.048,0.214,0.076,0.808,0.059,0.767,0.053,0.398,0.050,0.464,0.086,0.521,0.045,0.290,0.051,0.479,0.059
0.057,0.884,0.051,0.268,0.037,0.200,0.068,0.391,0.052,0.535,0.046,0.449,0.044,0.451,0.074,0.138,0.055,0.274,0.049,0.600,0.061
0.054,0.416,0.054,0.261,0.028,0.228,0.071,0.983,0.053,0.474,0.050,0.457,0.050,0.228,0.070,0.156,0.050,0.449,0.054,0.456,0.058
0.053,0.392,0.054,0.252,0.037,0.229,0.066,0.828,0.061,0.899,0.050,0.504,0.039,0.259,0.081,0.157,0.054,0.375,0.048,0.431,0.053
0.043,0.435,0.045,0.275,0.031,0.252,0.086,0.848,0.055,1.084,0.047,0.450,0.048,0.288,0.038,0.184,0.054,0.338,0.044,0.567,0.054
0.061,0.926,0.055,0.288,0.042,0.417,0.075,1.708,0.052,0.509,0.045,0.371,0.044,0.180,0.088,0.144,0.047,0.282,0.049,0.342,0.054
0.041,0.383,0.057,0.239,0.034,0.225,0.061,0.445,0.051,0.585,0.051,0.340,0.052,0.220,0.090,0.117,0.058,0.276,0.048,0.334,0.045
0.053,0.369,0.061,0.218,0.040,0.202,0.068,1.230,0.078,0.898,0.048,0.776,0.045,0.252,0.052,0.131,0.050,0.252,0.035,0.279,0.054
0.054,0.380,0.058,0.424,0.045,0.195,0.078,0.877,0.048,0.650,0.053,0.353,0.048,0.217,0.100,0.116,0.054,0.404,0.048,0.399,0.040
0.054,0.411,0.057,0.230,0.041,0.173,0.073,0.767,0.054,0.508,0.055,0.368,0.047,0.314,0.086,0.105,0.056,0.302,0.047,0.352,0.047
0.056,0.386,0.049,0.241,0.046,0.192,0.077,0.519,0.042,0.926,0.061,0.938,0.059,0.247,0.075,0.206,0.062,0.306,0.045,0.694,0.059
0.055,0.437,0.054,0.273,0.044,0.234,0.069,0.368,0.061,0.531,0.052,0.351,0.050,0.266,0.084,0.135,0.056,0.311,0.049,0.944,0.081
0.050,0.398,0.055,0.487,0.052,0.299,0.054,0.310,0.060,0.551,0.054,0.337,0.040,0.292,0.088,0.088,0.048,0.275,0.045,0.518,0.059
0.053,0.397,0.055,0.253,0.040,0.253,0.078,0.813,0.054,0.508,0.051,0.356,0.050,0.223,0.090,0.148,0.057,0.332,0.050,0.376,0.056
0.045,0.456,0.047,0.287,0.040,0.216,0.048,0.324,0.054,0.488,0.047,0.358,0.012,0.185,0.079,0.103,0.048,0.310,0.045,0.379,0.055
0.055,0.363,0.057,0.253,0.035,0.179,0.095,0.373,0.054,0.526,0.052,0.364,0.040,0.200,0.096,0.104,0.054,0.285,0.043,0.326,0.051
0.057,0.407,0.056,0.258,0.040,0.194,0.077,0.242,0.050,0.572,0.056,0.334,0.047,0.151,0.077,0.092,0.049,0.244,0.047,0.287,0.046
0.049,0.405,0.050,0.256,0.043,0.253,0.078,0.554,0.058,0.540,0.058,0.318,0.061,0.170,0.090,0.186,0.058,0.356,0.051,0.373,0.052
0.054,0.676,0.060,0.275,0.043,0.234,0.077,0.359,0.060,0.468,0.050,0.329,0.050,0.161,0.099,0.108,0.047,0.255,0.054,0.260,0.054
0.045,0.402,0.052,0.267,0.038,0.222,0.078,0.488,0.061,0.908,0.052,1.024,0.048,0.213,0.095,0.135,0.056,0.243,0.035,0.364,0.049
0.049,0.464,0.059,0.514,0.043,0.425,0.083,0.643,0.052,0.916,0.045,0.474,0.049,0.287,0.088,0.111,0.047,0.233,0.042,0.883,0.056
0.057,0.396,0.050,0.263,0.039,0.249,0.077,0.355,0.055,0.847,0.051,0.370,0.049,0.154,0.088,0.087,0.055,0.226,0.044,0.264,0.041
0.051,0.542,0.049,0.260,0.041,0.253,0.088,1.089,0.058,0.685,0.052,0.364,0.045,0.138,0.095,0.084,0.054,0.214,0.052,0.851,0.048
0.052,0.468,0.056,0.237,0.047,0.262,0.080,0.417,0.062,0.564,0.059,0.355,0.052,0.152,0.107,0.107,0.054,0.231,0.048,0.285,0.038
0.055,0.423,0.054,0.249,0.042,0.188,0.096,0.382,0.055,0.613,0.050,0.318,0.041,0.176,0.106,0.086,0.048,0.224,0.035,0.295,0.044
0.052,0.430,0.051,0.253,0.041,0.215,0.072,0.586,0.047,0.945,0.054,0.526,0.056,0.275,0.078,0.238,0.051,0.294,0.029,0.315,0.046
0.053,0.571,0.052,0.276,0.041,0.221,0.073,0.261,0.055,0.524,0.049,0.385,0.050,0.169,0.087,0.079,0.055,0.224,0.048,0.575,0.074
0.059,0.549,0.052,0.267,0.048,0.248,0.095,0.491,0.057,0.481,0.057,0.327,0.056,0.147,0.109,0.081,0.055,0.278,0.054,0.316,0.047
0.051,0.368,0.056,0.247,0.037,0.299,0.095,1.162,0.056,0.491,0.053,0.364,0.052,0.151,0.077,0.084,0.053,0.216,0.045,0.299,0.055
0.055,0.374,0.056,0.252,0.041,0.227,0.081,0.915,0.052,0.562,0.052,0.339,0.042,0.155,0.076,0.103,0.048,0.250,0.044,0.308,0.043
0.057,0.403,0.053,0.249,0.044,0.318,0.083,0.759,0.061,0.493,0.056,0.323,0.049,0.176,0.095,0.078,0.054,0.295,0.044,0.469,0.053
0.063,0.456,0.056,0.252,0.048,0.297,0.082,0.460,0.057,0.461,0.049,0.315,0.052,0.144,0.089,0.076,0.050,0.224,0.045,0.258,0.044
0.043,0.398,0.048,0.432,0.043,0.312,0.087,0.490,0.056,0.549,0.051,0.343,0.048,0.143,0.111,0.058,0.048,0.209,0.048,0.289,0.056
0.059,0.357,0.053,0.251,0.044,0.208,0.086,0.199,0.054,0.604,0.056,0.335,0.027,0.163,0.104,0.026,0.049,0.216,0.037,0.316,0.052
0.058,0.371,0.060,0.254,0.048,0.226,0.091,0.442,0.064,0.471,0.052,0.310,0.057,0.166,0.107,0.063,0.057,0.266,0.045,0.264,0.048
0.055,0.582,0.056,0.323,0.052,0.273,0.082,0.270,0.058,0.561,0.055,0.304,0.052,0.151,0.100,0.130,0.049,1.407,0.053,0.618,0.044
0.053,0.687,0.044,0.292,0.041,0.236,0.075,1.092,0.045,0.559,0.057,0.356,0.048,0.141,0.104,0.044,0.051,0.220,0.047,0.378,0.054
0.056,0.448,0.052,0.449,0.052,0.311,0.077,0.800,0.058,0.599,0.049,0.359,0.048,0.145,0.103,0.064,0.049,0.246,0.036,0.294,0.039
0.048,0.398,0.054,0.296,0.048,0.388,0.080,0.206,0.063,1.101,0.065,0.900,0.055,0.246,0.088,0.191,0.052,0.239,0.045,0.282,0.040
0.054,0.421,0.054,0.294,0.041,0.234,0.096,0.189,0.058,0.542,0.046,0.340,0.037,0.201,0.111,0.073,0.044,0.240,0.047,0.385,0.042
0.099,0.672,0.061,0.460,0.057,0.456,0.128,1.245,0.058,0.713,0.070,0.508,0.057,0.435,0.105,0.115,0.050,0.269,0.047,0.764,0.062
0.059,0.579,0.056,0.268,0.041,0.286,0.123,1.357,0.059,0.614,0.058,0.671,0.054,0.472,0.079,0.121,0.050,0.274,0.047,1.324,0.101
0.048,0.448,0.049,0.370,0.051,0.220,0.081,2.202,0.053,1.528,0.049,0.352,0.044,0.342,0.083,0.219,0.054,0.306,0.044,0.684,0.061
0.067,0.605,0.050,0.267,0.046,0.239,0.090,1.112,0.070,0.556,0.061,0.385,0.043,0.359,0.071,0.125,0.047,0.283,0.033,0.746,0.062
0.057,0.493,0.054,0.288,0.031,0.205,0.087,1.050,0.059,0.518,0.052,0.375,0.045,0.338,0.096,0.115,0.053,0.287,0.094,0.447,0.072
0.054,0.542,0.048,0.274,0.031,0.246,0.100,0.901,0.058,0.534,0.060,0.421,0.059,0.499,0.059,0.168,0.056,0.309,0.049,0.587,0.074
0.059,0.419,0.050,0.577,0.046,0.250,0.087,0.667,0.054,0.523,0.057,0.320,0.047,0.360,0.077,0.128,0.055,0.287,0.032,0.515,0.059
0.078,0.898,0.043,0.314,0.045,0.255,0.101,0.535,0.069,0.471,0.052,0.376,0.044,0.241,0.078,0.191,0.054,0.264,0.034,0.470,0.058
0.057,0.447,0.065,0.333,0.039,0.281,0.098,0.416,0.069,1.016,0.051,0.361,0.048,0.404,0.086,0.101,0.057,0.442,0.053,0.643,0.068
0.052,0.467,0.050,0.297,0.040,0.292,0.072,1.136,0.054,0.918,0.056,0.399,0.050,0.410,0.074,0.163,0.064,0.313,0.062,0.630,0.061
0.050,0.496,0.054,0.280,0.049,0.237,0.076,0.413,0.068,0.965,0.047,0.345,0.046,0.179,0.095,0.157,0.057,0.292,0.047,0.775,0.066
0.062,0.407,0.055,0.912,0.061,0.261,0.083,3.746,0.053,1.694,0.049,0.428,0.051,0.385,0.084,0.213,0.053,0.370,0.039,1.750,0.082
0.049,0.411,0.061,0.262,0.047,0.227,0.076,0.371,0.060,0.505,0.063,0.328,0.053,0.213,0.085,0.143,0.056,0.263,0.053,0.375,0.053
0.052,0.448,0.052,0.275,0.052,0.199,0.069,0.295,0.053,0.574,0.050,0.386,0.050,0.390,0.083,0.129,0.050,0.282,0.052,0.555,0.071
0.059,0.418,0.055,0.442,0.048,0.245,0.061,0.787,0.049,0.496,0.049,0.337,0.052,0.282,0.076,0.121,0.054,0.257,0.044,0.454,0.065
0.059,0.435,0.047,0.281,0.036,0.260,0.077,1.209,0.053,0.693,0.050,0.388,0.053,0.410,0.072,0.135,0.050,0.267,0.056,0.473,0.055
